1538405708 1992 9143 0 28922 0
1538405739 1993 9143 0 28922 0
1538405774 2007 9143 0 28922 0
1538405922 2019 9143 0 28922 0
1538429696 2019 9184 0 28922 0
1538429771 2019 9322 0 28922 0
1538429796 2019 9361 0 28922 0
1538575834 2019 9368 0 28922 0
1538575936 2019 9370 0 28922 0
1538590627 2019 9371 0 28922 0
1539273134 2019 9634 0 28922 0
1542121528 2019 9642 0 28922 0
1542128919 2019 9653 0 28922 0
1542131950 2019 9656 0 28922 0
1542131989 2019 9658 0 28922 0
1542132023 2019 9658 0 28922 0
1542132224 2019 9658 0 28922 0
1542223318 2019 9681 0 28922 0
1542223687 2019 9684 0 28922 0
1542223718 2019 9684 0 28922 0
1542397351 2019 9826 0 28922 0
1542739222 2019 9826 0 28922 0
1542745863 2019 9826 8 28922 0
1542745868 2019 9826 8 28922 0
1542746004 2019 9826 8 28922 0
1542826418 2019 9826 304 28922 0
1542982677 2019 9826 316 28922 0
1542982697 2019 9826 349 28922 0
1542982754 2019 9826 426 28922 0
1543287862 2019 9826 427 28922 0
1543287887 2019 9826 436 28922 0
1543287901 2019 9826 437 28922 0
1543288098 2019 9826 490 28922 0
1543288150 2019 9826 678 28922 0
1543288185 2019 9826 682 28922 0
1543288221 2019 9826 708 28922 0
1543288244 2019 9826 709 28922 0
1543288283 2019 9826 718 28922 0
1543288841 2019 9826 753 28922 0
1543288873 2019 9826 756 28922 0
1543288903 2019 9826 760 28922 0
1543288923 2019 9826 780 28922 0
1543288957 2019 9826 780 28922 0
1543436978 2019 9826 831 28922 0
1543437074 2019 9826 834 28922 0
1543437094 2019 9826 1126 28922 0
1543437113 2019 9826 1207 28922 0
1543600288 2019 9826 1218 28922 0
1543600311 2019 9826 1220 28922 0
1543600401 2019 9826 1434 28922 0
1543600672 2019 9826 1439 28922 0
1543859404 2019 9826 1498 28922 0
1543859421 2019 9826 1505 28922 0
1543859837 2019 9826 1505 28922 0
1543863781 2019 9826 2886 28922 0
1543868207 2019 9826 2893 28922 0
1543868248 2019 9826 2911 28922 0
1543868432 2019 9826 2913 28922 0
1543868447 2019 9826 2941 28922 0
1543869578 2019 9826 2941 28922 0
1543869606 2019 9826 2941 28922 0
1543869791 2019 9826 2988 28922 0
1543869794 2019 9826 2988 28922 0
1543869809 2019 9826 2988 28922 0
1543930811 2019 9826 2993 28922 0
1543930828 2019 9826 3082 28922 0
1543930843 2019 9826 3114 28922 0
1543930857 2019 9826 3150 28922 0
1543930861 2019 9826 3150 28922 0
1543954922 2019 9826 3297 28922 0
1543955554 2019 9826 3298 28922 0
1543955573 2019 9826 3298 28922 0
1543955675 2019 9826 3298 28922 0
1544205536 2019 9826 5756 28922 0
1544205545 2019 9826 5759 28922 0
1547488521 2019 9826 5759 28922 50
